_time,sender,subject,attachments,recipients,recipients_email_domain,leaver,Termination,time_month,account_type,wordlist_attachment,wordlist_subject,bunit,department,status,user_response,final_outcome,policy_name,justification
2025-06-26T17:42:40,bob@company.com,Confidential Proposal,org.pdf,dave@external.com,external.com,YES,2025-10,2025-07,intern,confidential,-,HR,Recruitment,Medium,c,h,policy_C,home
2025-06-25T18:00:39,carol@company.com,Resignation Letter,report.pdf,dave@external.com,external.com,YES,2025-11,2025-07,intern,confidential,salary,HR,Recruitment,Critical,c,h,policy_C,school work 
2025-07-27T18:29:32,alice@company.com,Quarterly Report,report.pdf,erin@partner.org,partner.org,YES,2025-07,2025-07,employee,-,confidential,HR,Development,Medium,a,f,Ploicy_B,home
2025-07-10T02:49:20,dave@company.com,Resignation Letter,report.pdf,erin@partner.org,partner.org,NO,2025-12,2025-07,contractor,salary,confidential,Finance,Recruitment,Low,a,f,Ploicy_B,school work 
2025-06-05T18:57:09,dave@company.com,Project Update,org.pdf,erin@partner.org,partner.org,YES,2025-07,2025-07,employee,salary,-,Finance,Development,Low,c,f,policy_A,home
2025-07-09T07:11:20,dave@company.com,Resignation Letter,cv.pdf,erin@partner.org,partner.org,YES,2025-09,2025-07,employee,confidential,confidential,HR,Development,High,b,g,policy_A,school work 
2025-07-31T20:13:03,carol@company.com,Project Update,report.pdf,dave@external.com,external.com,NO,2025-10,2025-07,employee,confidential,-,HR,Accounting,High,b,h,policy_A,home
2025-06-21T21:20:46,alice@company.com,Confidential Proposal,-,john@vendor.org,vendor.org,NO,2025-08,2025-07,intern,salary,salary,Finance,Development,High,a,h,Ploicy_B,school work 
2025-06-08T19:00:57,bob@company.com,Quarterly Report,cv.pdf,john@vendor.org,vendor.org,YES,2025-11,2025-07,contractor,confidential,-,Finance,Accounting,High,b,h,Ploicy_B,home
2025-06-20T15:52:19,carol@company.com,Resignation Letter,cv.pdf,erin@partner.org,partner.org,YES,2025-08,2025-07,contractor,confidential,-,Engineering,Development,Low,a,h,policy_A,school work 
2025-06-30T04:03:51,dave@company.com,Resignation Letter,-,sara@client.com,client.com,NO,2025-11,2025-07,contractor,confidential,salary,HR,Recruitment,Medium,c,g,policy_A,home
2025-06-18T01:41:45,dave@company.com,Quarterly Report,contract.pdf,erin@partner.org,partner.org,YES,2025-09,2025-07,intern,-,salary,Engineering,Accounting,Critical,a,f,policy_A,school work 
2025-07-22T19:21:01,dave@company.com,Project Update,report.pdf,erin@partner.org,partner.org,NO,2025-10,2025-07,contractor,-,-,Engineering,Recruitment,Low,a,f,policy_C,home
2025-06-20T05:25:40,carol@company.com,Resignation Letter,contract.pdf,erin@partner.org,partner.org,NO,2025-11,2025-07,contractor,confidential,salary,HR,Development,Low,b,h,Ploicy_B,school work 
2025-06-03T11:12:16,dave@company.com,Confidential Proposal,-,john@vendor.org,vendor.org,YES,2025-10,2025-07,intern,salary,confidential,Finance,Accounting,High,c,f,Ploicy_B,home
2025-07-21T10:58:33,alice@company.com,Confidential Proposal,contract.pdf,erin@partner.org,partner.org,YES,2025-10,2025-07,employee,-,confidential,HR,Development,Medium,b,g,policy_A,school work 
2025-06-04T12:25:34,dave@company.com,Quarterly Report,contract.pdf,erin@partner.org,partner.org,YES,2025-07,2025-07,intern,-,confidential,Engineering,Recruitment,Critical,c,f,policy_A,home
2025-07-26T06:46:58,carol@company.com,Quarterly Report,home.pdf,sara@client.com,client.com,YES,2025-12,2025-07,contractor,confidential,salary,Finance,Accounting,Low,b,h,policy_C,school work 
2025-06-11T04:48:30,bob@company.com,Confidential Proposal,contract.pdf,erin@partner.org,partner.org,NO,2025-08,2025-07,contractor,-,confidential,Engineering,Accounting,Low,a,g,policy_C,home
2025-06-18T16:15:11,carol@company.com,Resignation Letter,report.pdf,erin@partner.org,partner.org,YES,2025-12,2025-07,contractor,-,confidential,Engineering,Development,High,a,f,policy_C,school work 
2025-06-21T09:11:24,carol@company.com,Project Update,cv.pdf,john@vendor.org,vendor.org,YES,2025-10,2025-07,contractor,salary,confidential,Finance,Development,High,b,h,policy_C,home
2025-07-10T05:42:42,dave@company.com,Confidential Proposal,org.pdf,dave@external.com,external.com,NO,2025-08,2025-07,contractor,salary,salary,HR,Development,Medium,a,h,policy_C,school work 
2025-07-24T18:46:49,alice@company.com,Quarterly Report,cv.pdf,sara@client.com,client.com,YES,2025-10,2025-07,contractor,salary,-,Engineering,Development,Critical,a,g,policy_A,home
2025-07-01T05:32:56,alice@company.com,Confidential Proposal,home.pdf,john@vendor.org,vendor.org,NO,2025-12,2025-07,intern,salary,-,Finance,Development,High,c,g,policy_C,school work 
2025-06-03T20:25:04,bob@company.com,Quarterly Report,cv.pdf,john@vendor.org,vendor.org,NO,2025-10,2025-07,intern,salary,confidential,Finance,Development,High,b,f,policy_C,home
2025-07-30T09:22:38,carol@company.com,Resignation Letter,org.pdf,john@vendor.org,vendor.org,NO,2025-10,2025-07,contractor,-,salary,Engineering,Development,Critical,a,h,Ploicy_B,school work 
2025-06-02T21:54:16,bob@company.com,Resignation Letter,home.pdf,john@vendor.org,vendor.org,NO,2025-12,2025-07,contractor,-,confidential,Finance,Accounting,Critical,b,g,policy_C,home
2025-06-16T01:59:57,dave@company.com,Project Update,org.pdf,dave@external.com,external.com,NO,2025-07,2025-07,employee,-,-,Finance,Development,Low,c,f,policy_A,school work 
2025-06-22T09:29:24,bob@company.com,Resignation Letter,org.pdf,john@vendor.org,vendor.org,YES,2025-10,2025-07,intern,salary,-,HR,Development,Critical,a,g,policy_C,home
2025-06-16T19:34:41,dave@company.com,Confidential Proposal,-,dave@external.com,external.com,NO,2025-09,2025-07,contractor,salary,salary,Engineering,Recruitment,High,a,h,Ploicy_B,school work 
2025-06-24T21:29:39,dave@company.com,Resignation Letter,contract.pdf,erin@partner.org,partner.org,YES,2025-08,2025-07,employee,salary,confidential,Finance,Recruitment,Critical,c,h,policy_C,home
2025-06-25T09:30:46,carol@company.com,Project Update,contract.pdf,dave@external.com,external.com,YES,2025-10,2025-07,intern,-,confidential,Engineering,Recruitment,Medium,b,h,Ploicy_B,school work 
2025-07-22T13:04:00,carol@company.com,Quarterly Report,home.pdf,sara@client.com,client.com,YES,2025-09,2025-07,contractor,confidential,-,Engineering,Recruitment,Medium,a,h,policy_C,home
2025-06-18T11:43:40,bob@company.com,Confidential Proposal,org.pdf,sara@client.com,client.com,NO,2025-11,2025-07,employee,-,-,HR,Accounting,Medium,a,f,Ploicy_B,school work 
2025-07-04T18:16:47,dave@company.com,Project Update,org.pdf,erin@partner.org,partner.org,YES,2025-12,2025-07,intern,salary,confidential,Engineering,Development,Medium,c,h,policy_A,home
2025-06-28T08:06:14,alice@company.com,Confidential Proposal,home.pdf,sara@client.com,client.com,NO,2025-07,2025-07,intern,salary,confidential,Finance,Accounting,Low,a,g,policy_A,school work 
2025-06-13T21:49:11,bob@company.com,Quarterly Report,cv.pdf,john@vendor.org,vendor.org,NO,2025-09,2025-07,intern,-,-,Engineering,Accounting,High,b,g,Ploicy_B,home
2025-06-09T15:41:26,alice@company.com,Project Update,org.pdf,john@vendor.org,vendor.org,YES,2025-07,2025-07,contractor,confidential,salary,Engineering,Development,Medium,c,h,policy_C,school work 
2025-07-28T02:22:18,alice@company.com,Quarterly Report,contract.pdf,sara@client.com,client.com,YES,2025-08,2025-07,contractor,-,salary,Engineering,Recruitment,High,a,f,policy_A,home
2025-07-26T12:08:25,dave@company.com,Confidential Proposal,home.pdf,erin@partner.org,partner.org,NO,2025-12,2025-07,intern,-,-,HR,Development,High,c,h,policy_A,school work 
2025-07-14T18:50:40,bob@company.com,Project Update,org.pdf,john@vendor.org,vendor.org,NO,2025-10,2025-07,employee,-,-,HR,Development,Low,b,h,Ploicy_B,home
2025-06-16T04:35:12,dave@company.com,Resignation Letter,org.pdf,john@vendor.org,vendor.org,NO,2025-12,2025-07,contractor,salary,-,Engineering,Accounting,Critical,b,g,policy_A,school work 
2025-07-24T01:52:43,dave@company.com,Quarterly Report,org.pdf,dave@external.com,external.com,YES,2025-10,2025-07,intern,salary,confidential,HR,Accounting,Medium,a,f,policy_A,home
2025-06-26T06:38:13,carol@company.com,Resignation Letter,home.pdf,dave@external.com,external.com,NO,2025-10,2025-07,intern,salary,salary,Engineering,Recruitment,High,b,h,Ploicy_B,school work 
2025-07-31T16:17:42,carol@company.com,Project Update,home.pdf,john@vendor.org,vendor.org,NO,2025-07,2025-07,contractor,confidential,-,Engineering,Recruitment,Medium,c,f,Ploicy_B,home
2025-06-15T02:10:11,carol@company.com,Quarterly Report,report.pdf,sara@client.com,client.com,YES,2025-09,2025-07,contractor,salary,-,HR,Accounting,Low,c,f,policy_A,school work 
2025-06-24T21:27:22,dave@company.com,Quarterly Report,cv.pdf,erin@partner.org,partner.org,NO,2025-09,2025-07,employee,confidential,salary,HR,Recruitment,High,a,h,policy_C,home
2025-06-23T11:30:34,bob@company.com,Project Update,org.pdf,erin@partner.org,partner.org,YES,2025-09,2025-07,intern,salary,confidential,HR,Development,Low,c,g,policy_C,school work 
2025-06-26T11:39:35,bob@company.com,Resignation Letter,cv.pdf,sara@client.com,client.com,NO,2025-11,2025-07,contractor,confidential,confidential,Finance,Accounting,Low,a,h,policy_C,home
2025-06-24T08:00:37,carol@company.com,Confidential Proposal,contract.pdf,erin@partner.org,partner.org,YES,2025-07,2025-07,contractor,confidential,confidential,Finance,Accounting,Critical,c,f,policy_C,school work 
2025-07-05T12:50:40,dave@company.com,Quarterly Report,contract.pdf,john@vendor.org,vendor.org,NO,2025-11,2025-07,contractor,confidential,salary,Finance,Recruitment,Low,b,f,Ploicy_B,home
2025-07-29T21:29:25,dave@company.com,Quarterly Report,org.pdf,sara@client.com,client.com,NO,2025-08,2025-07,intern,salary,confidential,HR,Recruitment,Medium,c,h,policy_A,school work 
2025-07-25T06:08:00,bob@company.com,Quarterly Report,home.pdf,erin@partner.org,partner.org,NO,2025-12,2025-07,employee,-,salary,HR,Accounting,Medium,c,g,policy_C,home
2025-07-15T16:00:22,alice@company.com,Project Update,contract.pdf,john@vendor.org,vendor.org,YES,2025-08,2025-07,employee,salary,confidential,Engineering,Accounting,High,a,g,Ploicy_B,school work 
2025-07-31T17:39:41,dave@company.com,Project Update,org.pdf,john@vendor.org,vendor.org,NO,2025-07,2025-07,employee,-,salary,Engineering,Accounting,Medium,b,g,policy_A,home
2025-06-02T07:04:01,carol@company.com,Confidential Proposal,report.pdf,sara@client.com,client.com,YES,2025-08,2025-07,contractor,salary,salary,Engineering,Recruitment,Low,a,h,policy_A,school work 
2025-06-19T10:48:15,bob@company.com,Confidential Proposal,home.pdf,sara@client.com,client.com,YES,2025-10,2025-07,employee,-,-,HR,Recruitment,Low,b,f,policy_C,home
2025-06-02T22:14:54,dave@company.com,Confidential Proposal,home.pdf,dave@external.com,external.com,YES,2025-07,2025-07,intern,-,salary,Engineering,Development,Medium,a,g,Ploicy_B,school work 
2025-07-20T10:55:44,dave@company.com,Resignation Letter,-,sara@client.com,client.com,NO,2025-12,2025-07,employee,-,-,Engineering,Development,Critical,c,f,Ploicy_B,home
2025-07-25T12:54:30,dave@company.com,Confidential Proposal,cv.pdf,sara@client.com,client.com,NO,2025-07,2025-07,intern,confidential,salary,HR,Development,Low,b,f,Ploicy_B,school work 
2025-07-28T10:10:04,dave@company.com,Quarterly Report,report.pdf,dave@external.com,external.com,NO,2025-10,2025-07,intern,salary,confidential,Finance,Accounting,Medium,a,h,policy_C,home
2025-06-21T21:05:10,carol@company.com,Resignation Letter,-,sara@client.com,client.com,YES,2025-10,2025-07,intern,salary,-,Finance,Accounting,Medium,c,h,Ploicy_B,school work 
2025-06-21T23:32:25,bob@company.com,Resignation Letter,cv.pdf,dave@external.com,external.com,NO,2025-10,2025-07,contractor,salary,salary,Engineering,Recruitment,Medium,b,h,Ploicy_B,home
2025-06-30T11:27:46,bob@company.com,Project Update,contract.pdf,sara@client.com,client.com,NO,2025-07,2025-07,employee,-,confidential,HR,Accounting,High,c,f,Ploicy_B,school work 
2025-07-13T05:22:23,carol@company.com,Confidential Proposal,contract.pdf,john@vendor.org,vendor.org,YES,2025-12,2025-07,intern,confidential,salary,Engineering,Recruitment,Medium,c,g,policy_C,home
2025-07-24T15:21:34,dave@company.com,Confidential Proposal,report.pdf,dave@external.com,external.com,NO,2025-09,2025-07,contractor,-,salary,Engineering,Accounting,High,c,h,policy_A,school work 
2025-06-18T08:21:18,bob@company.com,Quarterly Report,report.pdf,dave@external.com,external.com,YES,2025-11,2025-07,contractor,confidential,salary,Finance,Development,High,c,f,policy_A,home
2025-07-15T05:04:51,dave@company.com,Project Update,home.pdf,john@vendor.org,vendor.org,YES,2025-12,2025-07,contractor,-,salary,HR,Development,Critical,b,f,policy_A,school work 
2025-07-15T21:38:42,alice@company.com,Quarterly Report,report.pdf,dave@external.com,external.com,YES,2025-07,2025-07,intern,confidential,-,Finance,Recruitment,Low,b,h,policy_A,home
2025-06-21T23:48:43,dave@company.com,Quarterly Report,-,dave@external.com,external.com,NO,2025-09,2025-07,employee,confidential,-,Engineering,Accounting,Low,b,f,policy_A,school work 
2025-07-24T12:59:57,bob@company.com,Resignation Letter,org.pdf,erin@partner.org,partner.org,NO,2025-07,2025-07,intern,salary,confidential,Engineering,Development,Critical,b,h,policy_A,home
2025-07-16T15:14:20,alice@company.com,Resignation Letter,contract.pdf,john@vendor.org,vendor.org,NO,2025-08,2025-07,contractor,-,-,Engineering,Development,Low,c,g,policy_A,school work 
2025-06-15T08:45:00,dave@company.com,Resignation Letter,org.pdf,erin@partner.org,partner.org,YES,2025-09,2025-07,employee,confidential,-,HR,Accounting,Medium,c,h,policy_C,home
2025-07-31T17:17:05,carol@company.com,Resignation Letter,home.pdf,erin@partner.org,partner.org,NO,2025-07,2025-07,intern,-,-,Finance,Accounting,Critical,c,h,Ploicy_B,school work 
2025-06-15T06:14:52,dave@company.com,Project Update,org.pdf,sara@client.com,client.com,NO,2025-08,2025-07,contractor,confidential,salary,Engineering,Development,Critical,c,h,policy_C,home
2025-07-02T09:12:46,carol@company.com,Confidential Proposal,contract.pdf,erin@partner.org,partner.org,NO,2025-07,2025-07,contractor,-,salary,Engineering,Recruitment,Critical,a,g,Ploicy_B,school work 
2025-07-23T11:32:21,bob@company.com,Confidential Proposal,report.pdf,sara@client.com,client.com,NO,2025-11,2025-07,employee,-,salary,Finance,Recruitment,High,b,f,policy_A,home
2025-06-27T18:56:04,bob@company.com,Resignation Letter,org.pdf,erin@partner.org,partner.org,YES,2025-11,2025-07,intern,-,-,HR,Accounting,Medium,a,g,Ploicy_B,school work 
2025-06-28T10:11:14,dave@company.com,Project Update,contract.pdf,sara@client.com,client.com,NO,2025-10,2025-07,contractor,confidential,-,Engineering,Accounting,Low,a,h,Ploicy_B,home
2025-07-15T06:46:31,alice@company.com,Resignation Letter,-,sara@client.com,client.com,YES,2025-12,2025-07,contractor,salary,-,HR,Recruitment,High,c,f,Ploicy_B,school work 
2025-06-06T15:32:44,dave@company.com,Resignation Letter,contract.pdf,john@vendor.org,vendor.org,YES,2025-09,2025-07,intern,-,confidential,Finance,Recruitment,Critical,c,h,Ploicy_B,home
2025-06-22T20:25:48,dave@company.com,Confidential Proposal,home.pdf,sara@client.com,client.com,NO,2025-11,2025-07,contractor,salary,salary,Engineering,Accounting,Critical,c,g,policy_C,school work 
2025-06-16T09:25:23,alice@company.com,Project Update,cv.pdf,erin@partner.org,partner.org,YES,2025-08,2025-07,contractor,-,salary,Engineering,Accounting,Low,b,g,policy_A,home
2025-06-22T20:51:26,carol@company.com,Project Update,home.pdf,sara@client.com,client.com,NO,2025-09,2025-07,contractor,salary,confidential,HR,Development,High,c,g,policy_C,school work 
2025-07-11T16:00:32,alice@company.com,Project Update,org.pdf,erin@partner.org,partner.org,YES,2025-11,2025-07,intern,confidential,-,HR,Development,Critical,a,h,policy_A,home
2025-07-03T15:44:45,bob@company.com,Confidential Proposal,home.pdf,dave@external.com,external.com,YES,2025-07,2025-07,intern,confidential,-,HR,Recruitment,Medium,a,h,policy_A,school work 
2025-06-24T01:17:09,carol@company.com,Confidential Proposal,home.pdf,erin@partner.org,partner.org,NO,2025-10,2025-07,intern,confidential,-,Engineering,Recruitment,Medium,b,h,Ploicy_B,home
2025-06-02T14:44:14,bob@company.com,Resignation Letter,report.pdf,erin@partner.org,partner.org,YES,2025-12,2025-07,employee,confidential,confidential,Finance,Accounting,Low,a,h,Ploicy_B,school work 
2025-06-09T16:41:41,carol@company.com,Project Update,report.pdf,john@vendor.org,vendor.org,YES,2025-07,2025-07,contractor,confidential,confidential,Finance,Recruitment,High,c,h,policy_C,home
2025-06-13T12:41:05,alice@company.com,Quarterly Report,cv.pdf,erin@partner.org,partner.org,YES,2025-08,2025-07,intern,-,salary,Engineering,Accounting,Low,c,h,Ploicy_B,school work 
2025-07-08T01:03:41,bob@company.com,Quarterly Report,contract.pdf,sara@client.com,client.com,NO,2025-12,2025-07,intern,-,confidential,Finance,Development,High,a,h,policy_C,home
2025-06-29T08:20:40,carol@company.com,Quarterly Report,contract.pdf,dave@external.com,external.com,NO,2025-08,2025-07,intern,confidential,salary,Finance,Development,Medium,c,f,policy_A,school work 
2025-07-02T21:12:10,dave@company.com,Resignation Letter,report.pdf,erin@partner.org,partner.org,YES,2025-09,2025-07,employee,-,-,Finance,Recruitment,Critical,c,h,policy_A,home
2025-06-16T15:01:54,alice@company.com,Confidential Proposal,org.pdf,john@vendor.org,vendor.org,NO,2025-11,2025-07,intern,confidential,salary,Engineering,Accounting,High,a,g,Ploicy_B,school work 
2025-06-16T13:02:02,bob@company.com,Resignation Letter,home.pdf,john@vendor.org,vendor.org,NO,2025-09,2025-07,contractor,confidential,-,Finance,Development,High,a,h,policy_A,home
2025-06-05T04:35:45,carol@company.com,Resignation Letter,report.pdf,sara@client.com,client.com,NO,2025-09,2025-07,intern,confidential,salary,Finance,Recruitment,Critical,c,g,policy_C,school work 
2025-07-06T08:11:58,bob@company.com,Resignation Letter,contract.pdf,erin@partner.org,partner.org,NO,2025-10,2025-07,intern,confidential,salary,Engineering,Recruitment,High,b,g,policy_C,home
2025-06-20T22:30:30,carol@company.com,Confidential Proposal,-,dave@external.com,external.com,YES,2025-11,2025-07,contractor,-,salary,HR,Development,High,b,h,policy_C,school work 
2025-06-02T03:58:11,carol@company.com,Resignation Letter,org.pdf,dave@external.com,external.com,NO,2025-10,2025-07,employee,-,salary,Engineering,Recruitment,Medium,b,g,Ploicy_B,home
2025-06-06T07:03:56,carol@company.com,Project Update,contract.pdf,erin@partner.org,partner.org,YES,2025-07,2025-07,contractor,confidential,salary,Engineering,Recruitment,Low,b,h,policy_A,school work 
2025-07-18T15:37:51,bob@company.com,Quarterly Report,report.pdf,erin@partner.org,partner.org,NO,2025-10,2025-07,contractor,salary,salary,Engineering,Recruitment,Medium,c,h,Ploicy_B,home
2025-07-25T09:51:41,alice@company.com,Resignation Letter,org.pdf,sara@client.com,client.com,YES,2025-08,2025-07,intern,salary,-,HR,Development,High,c,h,policy_A,school work 
2025-06-05T01:52:53,bob@company.com,Confidential Proposal,home.pdf,erin@partner.org,partner.org,YES,2025-11,2025-07,intern,-,confidential,HR,Accounting,Critical,a,g,policy_C,home
2025-06-19T09:17:49,carol@company.com,Quarterly Report,-,dave@external.com,external.com,NO,2025-12,2025-07,intern,-,salary,Engineering,Recruitment,High,c,f,policy_A,school work 
2025-07-20T23:45:57,alice@company.com,Project Update,org.pdf,sara@client.com,client.com,NO,2025-09,2025-07,intern,salary,confidential,Engineering,Accounting,Medium,b,g,policy_A,home
2025-06-02T09:58:58,bob@company.com,Quarterly Report,contract.pdf,john@vendor.org,vendor.org,YES,2025-07,2025-07,contractor,confidential,-,Engineering,Development,Critical,b,h,Ploicy_B,school work 
2025-06-05T22:51:55,dave@company.com,Confidential Proposal,-,john@vendor.org,vendor.org,YES,2025-10,2025-07,intern,-,confidential,Engineering,Accounting,Medium,b,g,policy_C,home
2025-06-15T13:07:57,dave@company.com,Quarterly Report,-,sara@client.com,client.com,YES,2025-12,2025-07,contractor,-,salary,Engineering,Recruitment,High,b,h,Ploicy_B,school work 
2025-07-14T07:31:25,bob@company.com,Resignation Letter,contract.pdf,john@vendor.org,vendor.org,NO,2025-10,2025-07,intern,-,-,HR,Accounting,Critical,a,f,policy_A,home
2025-07-31T12:22:14,bob@company.com,Resignation Letter,contract.pdf,john@vendor.org,vendor.org,YES,2025-09,2025-07,intern,-,confidential,Finance,Development,Critical,b,h,policy_C,school work 
2025-07-17T20:57:19,alice@company.com,Project Update,org.pdf,dave@external.com,external.com,YES,2025-10,2025-07,employee,confidential,confidential,Finance,Recruitment,Critical,b,g,policy_C,home
2025-07-13T09:23:17,carol@company.com,Confidential Proposal,report.pdf,sara@client.com,client.com,NO,2025-12,2025-07,contractor,-,-,Engineering,Development,Medium,a,h,policy_A,school work 
2025-06-18T21:11:11,carol@company.com,Confidential Proposal,-,john@vendor.org,vendor.org,NO,2025-10,2025-07,employee,-,-,HR,Recruitment,Critical,c,g,Ploicy_B,home
2025-07-18T23:20:38,bob@company.com,Quarterly Report,contract.pdf,dave@external.com,external.com,NO,2025-10,2025-07,contractor,confidential,-,Engineering,Accounting,Low,c,f,policy_C,school work 
2025-07-01T00:47:08,alice@company.com,Quarterly Report,report.pdf,dave@external.com,external.com,YES,2025-12,2025-07,intern,confidential,confidential,Finance,Development,High,c,h,Ploicy_B,home
2025-06-05T07:11:58,carol@company.com,Resignation Letter,contract.pdf,john@vendor.org,vendor.org,YES,2025-11,2025-07,intern,-,salary,Engineering,Recruitment,Critical,c,f,policy_A,school work 
2025-07-15T04:49:09,bob@company.com,Project Update,cv.pdf,dave@external.com,external.com,NO,2025-10,2025-07,employee,-,-,Finance,Recruitment,High,a,h,Ploicy_B,home
2025-07-17T14:39:32,alice@company.com,Confidential Proposal,report.pdf,john@vendor.org,vendor.org,YES,2025-09,2025-07,contractor,salary,-,Finance,Accounting,Critical,c,h,Ploicy_B,school work 
2025-07-03T19:22:50,dave@company.com,Confidential Proposal,contract.pdf,dave@external.com,external.com,YES,2025-08,2025-07,employee,-,confidential,Finance,Accounting,Medium,c,h,policy_A,home
2025-06-10T23:13:34,bob@company.com,Resignation Letter,contract.pdf,dave@external.com,external.com,YES,2025-12,2025-07,contractor,salary,-,HR,Development,Medium,c,g,Ploicy_B,school work 
2025-06-12T05:47:41,carol@company.com,Project Update,cv.pdf,dave@external.com,external.com,YES,2025-12,2025-07,intern,confidential,-,HR,Development,High,c,f,policy_A,home
2025-07-07T08:52:46,dave@company.com,Quarterly Report,-,john@vendor.org,vendor.org,NO,2025-09,2025-07,intern,salary,-,Finance,Recruitment,Low,a,h,policy_C,school work 
2025-06-15T04:19:53,carol@company.com,Quarterly Report,cv.pdf,erin@partner.org,partner.org,YES,2025-11,2025-07,intern,salary,salary,Finance,Recruitment,Low,c,h,Ploicy_B,home
2025-07-26T14:20:44,alice@company.com,Confidential Proposal,org.pdf,dave@external.com,external.com,YES,2025-09,2025-07,contractor,salary,salary,Finance,Development,Low,c,f,policy_C,school work 
2025-06-30T10:59:49,carol@company.com,Resignation Letter,home.pdf,john@vendor.org,vendor.org,YES,2025-10,2025-07,intern,-,-,Finance,Accounting,Critical,a,f,policy_A,home
2025-07-23T05:11:12,alice@company.com,Project Update,contract.pdf,erin@partner.org,partner.org,YES,2025-09,2025-07,contractor,salary,confidential,Finance,Accounting,Critical,c,h,policy_C,school work 
2025-06-23T03:56:19,bob@company.com,Quarterly Report,cv.pdf,john@vendor.org,vendor.org,NO,2025-08,2025-07,intern,confidential,confidential,HR,Accounting,High,a,h,Ploicy_B,home
2025-06-02T14:53:32,bob@company.com,Resignation Letter,home.pdf,john@vendor.org,vendor.org,NO,2025-12,2025-07,intern,confidential,confidential,Finance,Development,Medium,a,h,Ploicy_B,school work 
2025-07-08T05:54:56,dave@company.com,Quarterly Report,contract.pdf,sara@client.com,client.com,YES,2025-10,2025-07,contractor,salary,confidential,Engineering,Accounting,High,c,f,policy_C,home
2025-07-10T11:46:11,dave@company.com,Confidential Proposal,-,dave@external.com,external.com,YES,2025-09,2025-07,employee,-,salary,Engineering,Recruitment,Critical,c,g,policy_A,school work 
2025-07-15T19:25:48,alice@company.com,Project Update,-,sara@client.com,client.com,NO,2025-08,2025-07,employee,confidential,confidential,Finance,Accounting,Low,b,h,policy_C,home
2025-07-04T17:13:05,alice@company.com,Quarterly Report,report.pdf,sara@client.com,client.com,NO,2025-09,2025-07,intern,confidential,confidential,HR,Development,Low,a,g,policy_C,school work 
2025-07-23T15:13:59,bob@company.com,Confidential Proposal,report.pdf,erin@partner.org,partner.org,YES,2025-11,2025-07,intern,confidential,confidential,Finance,Development,Medium,b,f,Ploicy_B,home
2025-06-29T05:09:29,carol@company.com,Confidential Proposal,report.pdf,dave@external.com,external.com,YES,2025-10,2025-07,intern,confidential,salary,Engineering,Accounting,Critical,a,f,policy_C,school work 
2025-06-19T16:23:19,alice@company.com,Quarterly Report,report.pdf,sara@client.com,client.com,YES,2025-09,2025-07,contractor,salary,salary,Finance,Development,Medium,b,g,policy_C,home
2025-07-06T18:04:00,dave@company.com,Quarterly Report,cv.pdf,john@vendor.org,vendor.org,NO,2025-07,2025-07,contractor,-,salary,Engineering,Development,Low,a,h,policy_A,school work 
2025-06-25T20:04:14,carol@company.com,Resignation Letter,home.pdf,dave@external.com,external.com,NO,2025-11,2025-07,intern,-,confidential,Finance,Recruitment,High,b,h,policy_A,home
2025-07-20T01:21:59,bob@company.com,Project Update,cv.pdf,john@vendor.org,vendor.org,NO,2025-11,2025-07,contractor,salary,salary,Engineering,Accounting,Medium,b,f,policy_C,school work 
2025-07-13T20:58:56,carol@company.com,Confidential Proposal,-,john@vendor.org,vendor.org,YES,2025-12,2025-07,employee,salary,confidential,HR,Recruitment,Medium,b,h,Ploicy_B,home
2025-06-07T23:02:47,dave@company.com,Project Update,report.pdf,erin@partner.org,partner.org,NO,2025-11,2025-07,contractor,-,-,Finance,Recruitment,Medium,a,g,policy_C,school work 
2025-06-19T06:04:37,carol@company.com,Project Update,report.pdf,sara@client.com,client.com,YES,2025-09,2025-07,intern,salary,salary,Engineering,Accounting,Medium,c,f,policy_C,home
2025-07-31T01:42:01,dave@company.com,Project Update,home.pdf,john@vendor.org,vendor.org,NO,2025-10,2025-07,intern,confidential,salary,HR,Development,High,b,g,Ploicy_B,school work 
2025-06-27T01:05:24,dave@company.com,Confidential Proposal,-,dave@external.com,external.com,NO,2025-07,2025-07,contractor,-,-,Engineering,Accounting,Critical,b,g,policy_A,home
2025-07-29T18:23:45,carol@company.com,Confidential Proposal,org.pdf,dave@external.com,external.com,YES,2025-09,2025-07,intern,salary,-,Engineering,Recruitment,High,b,g,policy_A,school work 
2025-06-11T03:07:30,bob@company.com,Quarterly Report,-,sara@client.com,client.com,NO,2025-07,2025-07,employee,confidential,confidential,HR,Development,Critical,c,f,policy_C,home
2025-06-11T13:42:05,bob@company.com,Quarterly Report,report.pdf,erin@partner.org,partner.org,YES,2025-09,2025-07,contractor,confidential,confidential,Finance,Development,Critical,b,g,policy_A,school work 
2025-07-23T06:33:45,dave@company.com,Confidential Proposal,home.pdf,erin@partner.org,partner.org,NO,2025-07,2025-07,intern,-,-,HR,Accounting,Medium,b,f,Ploicy_B,home
2025-07-15T19:52:49,dave@company.com,Quarterly Report,report.pdf,dave@external.com,external.com,YES,2025-08,2025-07,intern,confidential,confidential,Finance,Development,Low,b,f,policy_C,school work 
2025-07-27T22:09:18,bob@company.com,Confidential Proposal,-,sara@client.com,client.com,NO,2025-10,2025-07,intern,salary,salary,Engineering,Recruitment,Critical,a,g,policy_C,home
